,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,sentiment,confidence
669,3225701598,mmbtu3th,1887,153222,موقع زواج مبتعث - للمبتعثين والمبتعثات https://t.co/lJ26CYKZIq نحن هنا لخدمتك فاهلاً بك #مبتعث,,موقع لجميع المبتعثين والجامعين الراغبين بالزواج ويقدم لك مميزات عاليه ومن خلاله يمكنك البحث عن الاشخاص المناسبين لك https://t.co/DlNJce4XDC عدد كبير الاعضاء وبخدمتكم منذ انشاء الموقع عام 2014 واهلاً بكم #المترجم_في_خدمة_المترجم #ممشى_الألوان,2021-03-16 22:52:59+00:00,0,1,0,0,neutral,0.6687320470809937
670,101261623,magedsk949,4375,265331,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏اللهم أجعل قبر أبي وزوجتي واخي روضه من رياض الجنة لا حفرة من حفر النار، اللهم أغفر لهم وأرحمهم وأعف عنهم وأكرم منزلتهم
اللهم نور لهم قبورهم وآ",,"RT @Jeddah_Project: ممشى الالوان بمدينة #جدة
By : @soulndrone
https://t.co/ApGFId94Ya",2021-03-16 13:42:41+00:00,4,0,0,0,neutral,0.7399465441703796
671,1020730330628739073,Khalid01538496,459,11744,"‏‏https://t.co/crQldwV3L6‎


تيك توك
https://t.co/zV2BDKFp3P","جدة, المملكة العربية السعودية","RT @Jeddah_Project: ممشى الالوان بمدينة #جدة
By : @soulndrone
https://t.co/ApGFId94Ya",2021-03-16 13:08:33+00:00,4,0,0,0,neutral,0.7399465441703796
672,4868464043,abdafif2,1589,131948,my snap: abd.afif,,"RT @Jeddah_Project: ممشى الالوان بمدينة #جدة
By : @soulndrone
https://t.co/ApGFId94Ya",2021-03-16 13:06:47+00:00,4,0,0,0,neutral,0.7399465441703796
673,1377255031,Jeddah_Project,21249,4064,رؤيتنا جدة عالمية ! Our Vision JEDDAH2030 ! متابعة جميع أخبار مدينة جدة | للإعلان الإرسال عبر الخاص📩 للتواصل والاستفسار : Jedaaaaah@hotmail.com,JEDDAH,"ممشى الالوان بمدينة #جدة
By : @soulndrone
https://t.co/ApGFId94Ya",2021-03-16 13:03:30+00:00,4,2,24,0,neutral,0.8484187722206116
674,711297757,alsolami510,8394,18920,سفير اﻻبتسامة-إعلامي-مقدم برامج في مجموعة قنوات - مدير مؤسسة أحلى النجوم لتنظيم المعارض والمؤتمرات ومدير أعمال مشاهير - سناب alsolami510 - 0504926510,"الدمام, المملكة العربية السعود",RT @hhamoudah: @atalla74 @AAlhasher1 @umranarts @ArchitectsG @asuwayed @UMRAN_RIYADH1 @Umran_CD ممشى الالوان بجدة تنفيذ جمعيةً عيون جدة مع…,2021-03-16 10:12:32+00:00,4,0,0,0,neutral,0.9461022615432739
675,192249129,hadheem,896,24752,يسعد اوقاتكم يانبع حالي البحر جودوا بشيء من رضاكم٠٠ حبا حبا باللي جو ٠٠ يامرحبا باللي جو,Jeddah / Makka ,ممشى كورنيش جده لوحة فنيه بكل الالوان ... بكاميرتي https://t.co/DdrUvREXul,2021-03-16 09:45:43+00:00,1,0,2,0,positive,0.7757157683372498
676,546172420,hattanbakhsh,331,8560,أصون كرامتي من اجل حبي فإن النفس عندي فوق قلبي... Banker)Instgram: hattanbakhsh),Jeddah,RT @nawaaff20: #ممشى_الألوان 🎨 https://t.co/D8sca1q8ih,2021-03-16 05:12:53+00:00,9,0,0,0,neutral,0.835145890712738
677,763439448495357952,XSh2dx,265,2438,♒︎,"Jeddah, Kingdom of Saudi Arabia",مين في مبادره ممشى الالوان؟,2021-03-16 03:24:11+00:00,0,0,1,1,neutral,0.9746829867362976
678,1195030379146752000,malghamdi478,776,3970,MA Fashion Design student | fashion illustrator | Jeddah🇸🇦,Jeddah,الاشياء الجديده اللي اجربها تخليني اخرج من دائرة التفكير المستمر بالروتين وهموم الدراسه اللي تشغل بالي، تخليني اشوف الحياه بعيون الناس اللي اشوفهم واقابلهم #ممشى_الألوان #تطوع https://t.co/jBR7v3SsJP,2021-03-15 23:29:12+00:00,0,0,0,0,positive,0.9669229984283447
679,1204424007719817217,1fySP5zjI8WcDRl,1,61,,,"RT @2055Shosho: صباح الجمال والألوان الجميلة 💕 من ممشى الألوان الواجهة البحرية 💕
#جدة.  
من تصوير المصور الدولي تركي الداخل 🌿 https://t.co/…",2021-03-15 22:29:22+00:00,2,0,0,0,positive,0.939179003238678
680,352220112,4_almajed,4365,18026,مدير عام تقنية المعلومات بـ ‏@amanataljouf,Saudi Arabia - Aljouf,RT @hhamoudah: @atalla74 @AAlhasher1 @umranarts @ArchitectsG @asuwayed @UMRAN_RIYADH1 @Umran_CD ممشى الالوان بجدة تنفيذ جمعيةً عيون جدة مع…,2021-03-15 21:41:38+00:00,4,0,0,0,neutral,0.9461022615432739
681,1188935938862452737,dll70r,2160,29813,https://t.co/CjtBzWFoAI,,@A_x10_ وحده قالت لي اكتبي بقوقل ممشى الالوان جده وسجلي، وانتا عاد جرب,2021-03-15 20:24:51+00:00,0,1,0,0,neutral,0.8870283961296082
682,3225701598,mmbtu3th,1887,153222,موقع زواج مبتعث - للمبتعثين والمبتعثات https://t.co/lJ26CYKZIq نحن هنا لخدمتك فاهلاً بك #مبتعث,,موقع زواج للأخوة الطلبة المبتعثين والجامعين https://t.co/la876UQzZH عدد كبير جداً من الاعضاء يسعدنا تواجدكم وبخدمتكم منذ اكثر من 6 سنوات #المترجم_في_خدمة_المترجم #ممشى_الألوان,2021-03-15 17:59:34+00:00,0,1,0,0,neutral,0.842860996723175
683,1317485737,ihano0x,1837,25901,"Jan 90 , 
Capricorn 
🇸🇦","جدة, المملكة العربية السعودية",RT @nawaaff20: #ممشى_الألوان 🎨 https://t.co/D8sca1q8ih,2021-03-15 17:16:12+00:00,9,0,0,0,neutral,0.835145890712738
684,890491144659972097,dno_moh,116,315,قف على ناصية الحُلم .. وابحث عن واسطة ..! #BTC,"جدة, المملكة العربية السعودية",RT @nawaaff20: #ممشى_الألوان 🎨 https://t.co/D8sca1q8ih,2021-03-15 17:02:45+00:00,9,0,0,0,neutral,0.835145890712738
685,1218363031069122560,Htanteam,2232,1126,فريق تطوعـي في سماء مدينة #جدة ، شغف وحُب التطوع بسحابة تُمطر حباً وهتاناً htanteam@gmail.com,Jeddah,"تطوع ومشاركة فريق هتان فـي #ممشى_الالوان وتغطية قناة @AlArabiya_KSA بتواجد الفريق
نسقي الأرواح حُباً #هتان_التطوعي بـ #جدة https://t.co/eBz6jgjbl7",2021-03-15 17:02:22+00:00,1,0,16,0,positive,0.6916933655738831
686,1386115962,nawaaff20,3078,4819,مهندس👷🏻‍♂️. (عاشق البحر.والغروب🌊,"جدة, المملكة العربية السعودية",#ممشى_الألوان 🎨 https://t.co/D8sca1q8ih,2021-03-15 16:26:17+00:00,9,2,70,4,neutral,0.9169436693191528
687,1056257659819704320,HamzaTash,117,4894,Insanity,,"RT @soulndrone: لوناها بطريقتنا أنا والمبدع عمرو 😉🎨
—
تصويري بالدرون 

ومونتاج @amrkhaled94
—

Drone: Dji Mavic Pro
—
#مصور_درون #مصور #تصو…",2021-03-15 16:21:29+00:00,5,0,0,0,positive,0.8318039178848267
688,21638609,SirTash,434,10808,Nonconformist number cruncher who spends way too much of his time on Twitter 🦁,"Houston, TX","RT @soulndrone: لوناها بطريقتنا أنا والمبدع عمرو 😉🎨
—
تصويري بالدرون 

ومونتاج @amrkhaled94
—

Drone: Dji Mavic Pro
—
#مصور_درون #مصور #تصو…",2021-03-15 15:55:33+00:00,5,0,0,0,positive,0.8318039178848267
689,1197401771943047168,soulndrone,621,319,مصور ومُنتِج أفلام 🎬 عاشق للبحر 🏝 لغتي هي الكاميرا📸 معتمد من قبل وزارة العمل وعضو في المجلس السعودي الفوتوغرافي، لطلبات التصوير 📞 0566775520,SA - Jeddah,"لوناها بطريقتنا أنا والمبدع عمرو 😉🎨
—
تصويري بالدرون 

ومونتاج @amrkhaled94
—

Drone: Dji Mavic Pro
—
#مصور_درون #مصور #تصوير #الواجهة_البحرية #ممشى_الألوان #جدة #السعودية #علاء_طاش 
#colors #drone #dji #mavicpro #jwf #jeddah #saudiarabia #soulndrone https://t.co/fyzWL4j5jJ",2021-03-15 15:41:44+00:00,5,0,10,0,positive,0.5564218759536743
690,2204426096,hurah21,21349,20952,للإعلان بسعر رمزي، للتواصل/  0562676869 (حساب شخصي),,@JeddahAmanah مساء الخير، من فضلك كيف فيني اسجل في مبادرات امانة جدة مثل ممشى الألوان https://t.co/HQdqmAO2SB,2021-03-15 12:31:17+00:00,0,0,0,0,positive,0.8276333212852478
691,1111241330318020610,Abeer_art1,2503,2437,فنانه تشكيلية  و منسقة فعاليات جسفت للفنون التشكيله ،،مدربة معتمدة ،ومحبة للاعمال التطوعية الانسانية,,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-15 10:59:52+00:00,17,0,0,0,positive,0.6316847801208496
692,2497942235,Turki_G_O,2308,13764,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏الإبتسامة لغة لاتحتاج ترجمة📝والبساطة أم الفضائل📝 (مهتم بالتقنية ومجال الحاسب الالي)‎‎‎‎#الدعم_الفني💻,🌍🇸🇦⛺🐪 ,"أطول مسافة يمكنك المشي فيها تبدأ من كيب تاون بجنوب إفريقيا إلى ماجادان في روسيا مسافة الطريق 22366 كم. 
#أخبار_تقنية #تقنية #تقنية_المعلومات #مشاة #ممشى_الألوان #رياضة https://t.co/cRQ4mLflJQ",2021-03-15 05:40:05+00:00,0,0,1,0,neutral,0.9369667172431946
693,474271671,NesmatJeddah,7596,215218,,جدة,"RT @fayalruba: Jeddah ♥️ 

#جدة #جده_Iلان #Jeddah #ممشى_الالوان #الواجهه_البحرية https://t.co/fqHDTAUf2Y",2021-03-14 20:25:46+00:00,2,0,0,0,neutral,0.9391947984695435
694,3856851442,Coffe_jeddah,102633,23225,دليل شامل لمطاعم جدة أول حساب متخصص للتعريف بمطاعم جدة .. للإعلان التواصل عبر الدايركت #مطاعم_جدة,Jeddah,"RT @fayalruba: Jeddah ♥️ 

#جدة #جده_Iلان #Jeddah #ممشى_الالوان #الواجهه_البحرية https://t.co/fqHDTAUf2Y",2021-03-14 20:21:29+00:00,2,0,0,0,neutral,0.9391947984695435
695,1201616029383823360,Umran_Jeddah,1152,1088,"‏‏‏فرع جدة - عضو الاتحاد الدولي للمعماريين UIA
فرع تابع ‎@saudi_umran
المملكة العربية السعودية",,RT @dradelzahrani: المرحلة 2 ترتيب وتنسيق الفرق - اللمسة النهائية لخطوط بناء النمط لا يقتصر إشراك المجتمع على المشاركة فحسب بل تثقيف المجتم…,2021-03-14 20:00:29+00:00,10,0,0,0,neutral,0.959211528301239
696,322913408,fayalruba,478,1155,قصيمية الأصل جداويه المنشأ انتصفت بكل شي،فهُنا مجدُ لنا وهنُاك مجدُ.../خريجة ادارة عامه-تنظيم وتطويرإداري،عاشقه للتصوير والسباحة ولست محترفه،سأحقق حلمي يوماً ❣️,photography _ Jeddah  _ ,"Jeddah ♥️ 

#جدة #جده_Iلان #Jeddah #ممشى_الالوان #الواجهه_البحرية https://t.co/fqHDTAUf2Y",2021-03-14 19:53:33+00:00,2,3,12,0,neutral,0.9502424001693726
697,816021040602222592,moayed_mgadmi11,243,2553,متخرج من كلية الدراسات البحرية -موانئ ونقل بحري #kau ♥️ اتحادي وانتريستا الهوى #عبادي_الجواهر #شاهي,"Makkah Al Mukarrama, Kingdom of Saudi Arabia","RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-14 11:55:39+00:00,27,0,0,0,positive,0.5455290675163269
698,1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية","RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-14 11:54:00+00:00,27,0,0,0,positive,0.5455290675163269
699,1448729959,memoattar,36,377,بكالوريوس فنون وتاصميم /مصممة جرافيك ديزاين,"جدة, المملكة العربية السعودية","RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-14 11:34:40+00:00,27,0,0,0,positive,0.5455290675163269
700,735216996,ah1152,932,245024,,,RT @Ksa305Mbs: ممشى الالوان الواجهة البحرية #جدة https://t.co/nOtTaqNCwN,2021-03-14 09:07:47+00:00,1,0,0,0,neutral,0.7265818119049072
701,1018762964,Ksa305Mbs,92676,163155,التغريدة اللي جابتك لاتتوقع انها اجمل تغريده ولاتتوقع انها الاخيرة  .                             الخليج العربي ❤️ مُحصن,,ممشى الالوان الواجهة البحرية #جدة https://t.co/nOtTaqNCwN,2021-03-14 09:06:32+00:00,1,0,1,0,neutral,0.8915923237800598
702,1085114604664041472,_bymohd,677,1589,"‏‏‏‏‏‏‏‏‏‏مصمم جرافيك | كاتب محتوى 

‎‎‎‎‎‎‎‎#ThinkingOutsideTheBox",USA | KSA | SDN,"RT @MHFOUDO: ممشى الألوان في جدة لوحة فنية 🤍
#تغذية_بصرية https://t.co/jaPBt10hA2",2021-03-14 09:06:06+00:00,9,0,0,0,neutral,0.5168018937110901
703,2189833927,aqaratks,42765,11256,👨‍👩‍👦‍👦 اشتري ارضك الآن📍فى أفضل المواقع بشمال جدة 💰رقم المعلن ٣٤٥٣١٣٥ 👇🏻 تواصل معنا الآن 📲 0533331940,"جدة, مكة المكرمة","صباح الجمال والألوان الجميلة 
 من ممشى الألوان  في الواجهة البحرية 
من تصوير المصور المبدع : تركي الجدعاني
@torki_photo

#جدة #صباح_الخير  #صباح_السعاده https://t.co/5tEjdHBkay",2021-03-14 07:12:59+00:00,1,0,3,0,positive,0.9740609526634216
704,1218363031069122560,Htanteam,2232,1126,فريق تطوعـي في سماء مدينة #جدة ، شغف وحُب التطوع بسحابة تُمطر حباً وهتاناً htanteam@gmail.com,Jeddah,RT @layanbefari: #فريق_هتان_التطوعي 🤍🤍🌧 مشاركتي مع أجمل فريق . @htanteam #ممشى_الالوان #الواجهه_البحرية #جدة_الأن #كورنيش_جدة @JeddahAmanah…,2021-03-14 06:57:20+00:00,1,0,0,0,positive,0.7886180877685547
705,2541921858,Sharifa_Janjan,689,20198,Architect,Benghazi - Libya,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-14 06:20:23+00:00,17,0,0,0,positive,0.6316847801208496
706,419257788,arch_khh,1183,15714,حسبي ربي جل في علاه فهو ألطف بي وأحن #المدينة_مسؤوليتنا,Al-Madinah Al-Munwwarah,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-14 06:11:07+00:00,17,0,0,0,positive,0.6316847801208496
707,1370926919663894528,Ebthal7_,7,33,"Public relations student at @Fcm_kau👩🏻‍💼❤️, Team member at @htanteam🌈🌧| (وقل ربي زدني علمًا)",,"RT @saudi_front: ممشى الألوان 🎨 
مبادرة تطوعية تحت رعاية حكومية بالواجهة البحرية بجدة 

https://t.co/SHsy3WAn6x https://t.co/PBKgxVYMhf",2021-03-14 03:43:58+00:00,9,0,0,0,positive,0.6447510123252869
708,3225701598,mmbtu3th,1887,153222,موقع زواج مبتعث - للمبتعثين والمبتعثات https://t.co/lJ26CYKZIq نحن هنا لخدمتك فاهلاً بك #مبتعث,,موقع لجميع الطلاب المبتعثين والجامعين الراغبين بالزواج ويقدم لك مميزات عاليه ومن خلاله يمكنك البحث عن الاشخاص المناسبين لك https://t.co/DlNJce4XDC عدد كبير الاعضاء وبخدمتكم منذ انشاء الموقع عام 2014 ويسعدنا تواجدكم #ممشى_الألوان #الاجواء_الحلوه,2021-03-14 01:41:36+00:00,0,1,0,0,positive,0.5143964886665344
709,1355702295502139397,iivlx9,589,956,I'M PROUD OF WHO I AM 🤝.,jdh ,حنهار لو ماشاركت فمبادرة ممشى الالوان 🥲,2021-03-14 00:24:18+00:00,0,1,2,0,neutral,0.7926025986671448
710,1012547117519458304,khalidAlshare16,1225,9472,ازرَع الخَير حَتى لَو فِي المَكانْ الخَاطئ سَيظلُ خَيراً وسيثمر يوما ما🌹,"جدة, المملكة العربية السعودية","RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 19:51:30+00:00,46,0,0,0,positive,0.9301683306694031
711,1073719561889943552,seraj_bakor,260,43427,باحث عن الحكمة,,RT @dradelzahrani: المرحلة 2 ترتيب وتنسيق الفرق - اللمسة النهائية لخطوط بناء النمط لا يقتصر إشراك المجتمع على المشاركة فحسب بل تثقيف المجتم…,2021-03-13 19:32:06+00:00,10,0,0,0,neutral,0.959211528301239
712,1304463136674766848,Majedalshn,38,177,,,"RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-13 19:30:36+00:00,27,0,0,0,positive,0.5455290675163269
713,3930826461,Felwahalzahrani,794,6479,"كاتبة رأي في صحيفة اليوم , أخصائية توحد وتعديل سلوك ،صاحبة أول فكرة لمشروع  شاطئ نسائي حكومي في السعودية..( فكر حُر)",الظهران,@BadrFAlSaud @malkassabi @SASCA_DMM @MOCSaud @pmuofficial @dradelzahrani #كورنيش_الألوان #ممشى_الألوان #مبادرات @MBRInitiatives https://t.co/i5SHibIhs4,2021-03-13 19:29:02+00:00,0,0,1,0,neutral,0.9495055675506592
714,616964813,Anaserafi,23796,24480,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏مهندس إستشاري

عضو مجلس إدارة‎‎‎‎ طيبة للاستثمار‎‎‎‎
رئيس اللجنة العقارية غرفة مكة
رئيس الجمعية السعودية لعلوم العمران بجدة
وجمعية ‎عيون جدة",,"RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-13 19:25:55+00:00,27,0,0,0,positive,0.5455290675163269
715,616964813,Anaserafi,23796,24480,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏مهندس إستشاري

عضو مجلس إدارة‎‎‎‎ طيبة للاستثمار‎‎‎‎
رئيس اللجنة العقارية غرفة مكة
رئيس الجمعية السعودية لعلوم العمران بجدة
وجمعية ‎عيون جدة",,RT @dradelzahrani: المرحلة 2 ترتيب وتنسيق الفرق - اللمسة النهائية لخطوط بناء النمط لا يقتصر إشراك المجتمع على المشاركة فحسب بل تثقيف المجتم…,2021-03-13 19:10:22+00:00,10,0,0,0,neutral,0.959211528301239
716,3930826461,Felwahalzahrani,794,6479,"كاتبة رأي في صحيفة اليوم , أخصائية توحد وتعديل سلوك ،صاحبة أول فكرة لمشروع  شاطئ نسائي حكومي في السعودية..( فكر حُر)",الظهران,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-13 17:49:53+00:00,17,0,0,0,positive,0.6316847801208496
717,182778370,brawn494,810,79843,SHRBP معتقداتي لا تتغير بتغير المناخ ولا حتى لجذب الإنتباه .. وحب حياتي زوجتي و ابناي صهيب و أَوْس,المملكة العربية السعودية,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 16:30:04+00:00,46,0,0,0,positive,0.9301683306694031
718,717018608,ArchA3333,183,4158,"‏knowledge is power 
Sir Francis Bacon",ksa,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-13 16:18:35+00:00,17,0,0,0,positive,0.6316847801208496
719,1145917750847660032,234562mmm,1026,248240,اللهم اجعلني من الكاظمين الغيظ والعافين عن الناس,المملكة العربية السعودية,"RT @saudi_front: ممشى الألوان 🎨 
مبادرة تطوعية تحت رعاية حكومية بالواجهة البحرية بجدة 

https://t.co/SHsy3WAn6x https://t.co/PBKgxVYMhf",2021-03-13 16:02:10+00:00,9,0,0,0,positive,0.6447510123252869
720,1229501516765114369,aseelmalti,102,74,معمارية، باحثة، قائدة، محبة للعمل التطوعي، ومختصة في الإستدامة LEED O+M (لا أبرَحُ حتى أبلغ),Jeddah,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-13 15:38:42+00:00,17,0,0,0,positive,0.6316847801208496
721,2615908459,BaderrBaderrrr,2369,32481,,,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 15:24:58+00:00,46,0,0,0,positive,0.9301683306694031
722,1521575040,tasamilab,1803,1159,info@tasamilab.com | تسامي كرييتف لاب| منصة للثقافة والفنون | Founder @musaedhulis |,Jeddah | SERAFI Mega Mall  ,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-13 15:05:55+00:00,17,0,0,0,positive,0.6316847801208496
723,429619057,musaedhulis,1354,3716,Visual Artist | Curator | Founder of @tasamilab المؤسس والمدير التنفيذي,jeddah,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-13 15:04:48+00:00,17,0,0,0,positive,0.6316847801208496
724,776889457,shaker_sultan,191,1813,بكالوريوس في الأعلام من جامعة المؤسس ( مشجع للأهلي أغلى كيان💚💚 ),"جدة, المملكة العربية السعودية","RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-13 14:59:08+00:00,17,0,0,0,positive,0.6316847801208496
725,106726383,mohamed_khatir,2000,67898,"Architect & placemaker,,,,,,#PlacemakingMENAPlatform @Oecumene_Studio https://t.co/cKvs5vx3et",Sudan,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-13 14:40:48+00:00,17,0,0,0,positive,0.6316847801208496
726,872099091311886336,TestSop,78,12755,,,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-03-13 14:20:25+00:00,17,0,0,0,positive,0.6316847801208496
727,1179349419419938817,dradelzahrani,1900,289,Dean of @ap__edu at @KAUWEB | Initiator of National Urban Design Studio at ‎‎‎‎‎‎‎@SaudiMOMRA | ‎‎‎‎‎‎‎‎@VTCAUS @BUalumni | #jeddah_colorwalk (personal account),"Jeddah, Kingdom of Saudi Arabi","صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placemaking has no specific age,developing homeland loyalty via contributing to beautifying the city, can be promoted from early age.
#jeddah_colorwalk #ممشى_الألوان https://t.co/OoHLwVNUED",2021-03-13 13:45:47+00:00,17,4,54,2,positive,0.7088605761528015
728,3930826461,Felwahalzahrani,794,6479,"كاتبة رأي في صحيفة اليوم , أخصائية توحد وتعديل سلوك ،صاحبة أول فكرة لمشروع  شاطئ نسائي حكومي في السعودية..( فكر حُر)",الظهران,RT @dradelzahrani: المرحلة 2 ترتيب وتنسيق الفرق - اللمسة النهائية لخطوط بناء النمط لا يقتصر إشراك المجتمع على المشاركة فحسب بل تثقيف المجتم…,2021-03-13 12:49:44+00:00,10,0,0,0,neutral,0.959211528301239
729,451345138,Yasseralsaggaf,457,42045,YA | Architect & Interior Design - Master Of Engineering Management 📒📐 Beginner Singer 🎼 - Al.Ahly 💚,"Jeddah ,Istanboul",RT @dradelzahrani: المرحلة 2 ترتيب وتنسيق الفرق - اللمسة النهائية لخطوط بناء النمط لا يقتصر إشراك المجتمع على المشاركة فحسب بل تثقيف المجتم…,2021-03-13 12:46:56+00:00,10,0,0,0,neutral,0.959211528301239
730,331993206,ProFawaz,11039,57195,"‏‏‏أكاديمي وباحث إيدلوجي #FawazPost عضو مجلس ادارة #اسطول #حلولنا #تأجير_سيارات 
عضو في جمعية الثقافه والفنون إدارة العلاقات العامه والإعلام بجده",united states,"RT @hassanalawii: #ممشى_الألوان #واجهة_جدة_البحرية 
#كورنيش_جدة 
#عدسة_جدة_اليوم 
للمشاهدة عبر الرابط 👇👇

https://t.co/BPHweSbLs4 https://t…",2021-03-13 12:17:59+00:00,8,0,0,0,neutral,0.9056203365325928
731,2877596677,abdullah1ja,3554,537449,,Kingdom of Saudi Arabia,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 11:51:24+00:00,46,0,0,0,positive,0.9301683306694031
732,1304463136674766848,Majedalshn,38,177,,,RT @dradelzahrani: المرحلة 2 ترتيب وتنسيق الفرق - اللمسة النهائية لخطوط بناء النمط لا يقتصر إشراك المجتمع على المشاركة فحسب بل تثقيف المجتم…,2021-03-13 11:45:32+00:00,10,0,0,0,neutral,0.959211528301239
733,776889457,shaker_sultan,191,1813,بكالوريوس في الأعلام من جامعة المؤسس ( مشجع للأهلي أغلى كيان💚💚 ),"جدة, المملكة العربية السعودية",RT @dradelzahrani: المرحلة 2 ترتيب وتنسيق الفرق - اللمسة النهائية لخطوط بناء النمط لا يقتصر إشراك المجتمع على المشاركة فحسب بل تثقيف المجتم…,2021-03-13 11:41:42+00:00,10,0,0,0,neutral,0.959211528301239
734,1596635563,Thamora_s,1188,42766,الإحترام أساس التعامل (أم عبدالله),jeddah,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 11:37:38+00:00,46,0,0,0,positive,0.9301683306694031
